tickerdate,aapl,qcom,intc,avgo,gm,nvda,soxx,spy,fslr
12/27/2018,155.99,56.09,46.39,250.85,33.96,131.17,150.86,248.42,42.25
12/28/2018,156.28,56.81,46.75,253.81,33.92,133.65,155.44,247.47,42.39
12/31/2018,157.48,56.91,46.92,253.5,33.45,133.5,155.47,249.78,42.46
1/2/2019,157.72,57.4,47.06,253.51,33.64,136.22,158.21,250.33,42.59
1/3/2019,142.4,55.7,44.49,230.76,32.25,127.99,151.36,244.57,43.48
1/4/2019,148.23,56.6,47.22,233.23,33.34,136.05,153.57,252.26,45.48
1/7/2019,147.88,56.44,47.44,237.98,34.4,143.4,157.13,254.3,46.63
1/8/2019,150.68,55.91,47.71,236.07,34.82,139.92,155.98,256.73,45.54
1/9/2019,153.31,56.61,48.01,246.28,35.18,142.53,160.41,257.77,47.17
1/10/2019,153.8,56.8,48.56,249.52,34.72,145.23,162.31,259.15,47.69
1/11/2019,152.27,57.5,48.91,250.57,37.17,148.85,164.5,258.87,47.4
1/14/2019,149.75,57.3,48.3,250.87,37.66,150.44,162.15,257.23,46.99
1/15/2019,152.95,55.73,48.6,256.49,37.54,149.61,162.91,260.26,47.07
1/16/2019,155,55.27,48.13,251.7,37.67,149.06,163.03,260.92,47.41
1/17/2019,155.67,54.82,48.12,255.33,38.25,151.4,161.29,262.95,47.75
1/18/2019,156.6,55.27,49.28,260.82,38.61,156.92,167.22,266.54,49.19
1/22/2019,153.48,54.29,48.29,258.29,38.18,148.65,162.94,262.88,46.91
1/23/2019,153.9,51.73,47.94,257.52,37.67,149.29,161.63,263.29,46.4
1/24/2019,152.7,50.81,48.74,263.55,38.16,157.84,169.35,263.47,48.53
1/25/2019,157.84,51.3,47.02,267.94,38.63,159.9,172.2,265.72,49.6
1/28/2019,156.35,50.64,46.6,267.62,38.46,138,170.98,263.79,50.07
1/29/2019,154.51,49.4,46.5,266.32,38.47,131.7,168.02,263.34,50.44
1/30/2019,165.23,50.32,47.54,270.82,38.96,136.83,170,267.26,50.63
1/31/2019,166.44,49.52,47.12,268.25,39,143.4,172.76,270.09,50.82
2/1/2019,166.74,49.55,48.73,266.81,38.78,144.73,174.3,270.05,48.43
2/4/2019,171.18,49.69,49.21,272.12,38.93,149.06,174.6,271.95,49.29
2/5/2019,174.19,50.73,50.01,269.88,39.4,149.86,176.96,273.12,49.31
2/6/2019,174.25,51.1,49.9,276.21,39.92,153,182.12,272.78,48.89
2/7/2019,171.21,50.55,49.23,269.09,38.63,147.42,177.71,270.16,48
2/8/2019,170.41,50.29,48.84,274.06,38.7,148.4,174.97,270.4,48.1
2/11/2019,169.3,50.83,48.71,275.72,38.63,146.45,177.43,270.4,49.72
2/12/2019,170.74,51.66,50.01,279.39,39.03,151.17,181.41,274.01,50.26
2/13/2019,170.18,51.59,50.44,281.32,39,152.9,182.5,274.8,50.64
2/14/2019,170.79,51.57,50.81,281.5,38.89,154.8,182.68,274.38,51.02
2/15/2019,170.23,51.95,51.66,281.93,39.09,157.39,183.28,277.41,49.18
2/19/2019,170.93,52.01,51.4,281.66,39.53,156.74,183.53,277.74,52.06
2/20/2019,172.03,52.45,51.39,283.42,39.95,158.55,185.66,278.34,51.69
2/21/2019,171.06,52.35,51.41,280.94,39.62,155.9,183.49,277.52,51.95
2/22/2019,172.9,53,52.49,276.5,39.99,159.19,185.13,279.03,53.73
2/25/2019,174.23,52.99,53.1,278.6,40.14,158.69,188.56,279.52,51.92
2/26/2019,174.22,53.03,53.23,275,40.1,157.1,186,279.2,51.89
2/27/2019,174.87,53.04,53.31,271.49,40,155.41,182.56,279.4,52.38
2/28/2019,173.15,53.39,52.96,275.36,39.48,154.26,183.06,278.63,52.55
3/1/2019,174.89,54.2,53.3,272.75,39.53,156.45,184.66,280.47,53.41
3/4/2019,176,53.78,53.94,274.89,39.25,156.78,186.2,279.34,52.49
3/5/2019,175.53,53.88,53.68,277.01,39.28,156.52,184.8,279.07,52.19
3/6/2019,174.47,54.8,52.95,271.35,38.67,152.19,182.86,277.46,51.37
3/7/2019,172.5,54.03,52.6,265.51,38.05,149.26,179.97,275.12,50.36
3/8/2019,172.94,53.53,52.57,264.19,37.99,150.23,178.43,274.54,51.16
3/11/2019,178.91,54.35,53.35,269.06,38.62,161.16,183.24,278.39,53.62
3/12/2019,180.92,54.84,53.57,269.63,38.64,162.56,185,279.41,53.93
3/13/2019,181.72,55.39,54.37,271.21,38.8,168.6,186.24,281.33,54.71
3/14/2019,183.83,55.4,53.41,268.42,38.03,165.56,184.85,281.07,54.44
3/15/2019,186.1,56.6,54.37,290,38.07,169.82,189.68,281.22,53.71
3/18/2019,188.19,56.83,54.1,293.84,37.98,168.95,188.57,282.51,54.68
3/19/2019,186.39,56.97,54.17,299.31,38.28,175.71,191.71,282.29,55.45
3/20/2019,188.1,57.16,53.82,291.03,37,174.21,188.97,281.41,55.65
3/21/2019,195.4,57.77,54.64,296.8,37.35,183.94,195.06,284.49,54.81
3/22/2019,191.04,56.73,53.26,292.65,36.46,177.56,191.18,279.55,52.5
3/25/2019,188.68,56.64,52.78,292.16,36.75,173.65,187.5,279.01,51.72
3/26/2019,186.75,58,53.44,297.03,36.86,176.72,189.25,280.85,50.92
3/27/2019,188.53,56.91,53.16,295.97,36.61,176.5,185.96,279.74,51.19
3/28/2019,188.67,56.55,53.11,299.07,37.06,177.25,186,280.7,52.02
3/29/2019,189.78,57.03,53.7,300.71,37.11,179.56,189,282.55,52.84
4/1/2019,191.28,57.81,54.47,305.86,37.76,182.28,193.26,285.64,54.11
4/2/2019,194.15,58.09,54.36,303.05,37.81,182.78,194.07,285.84,53.9
4/3/2019,195.08,57.68,55.48,304.2,38.39,188.62,200.46,286.51,54.85
4/4/2019,195.68,57.86,55.89,302,38.79,188.26,199.03,287.31,55.38
4/5/2019,197,57.99,55.6,304.28,38.94,190.95,200.42,288.56,56.29
4/8/2019,200.12,57.76,55.68,304.48,39.04,191.79,199.84,288.78,57.08
4/9/2019,199.48,57.44,55.32,303.45,38.86,189.08,198.85,287.19,56.13
4/10/2019,200.66,56.98,55.75,307.51,39.25,192.23,200.72,288.33,60.77
4/11/2019,198.84,56.3,55.81,309.41,39.33,191.54,201.09,288.19,60.63
4/12/2019,198.9,56.95,56.42,317.03,39.71,190,202.4,290.11,60.18
4/15/2019,199.23,57.18,56.28,316.4,39.56,184.7,201.57,289.99,60.23
4/16/2019,199.53,70.63,56.71,318.5,39.66,188.21,204.5,290.22,60.51
4/17/2019,203.13,79.2,58.56,320.53,39.99,187.29,210.81,289.34,60.66
4/18/2019,203.86,79.91,58.49,318.62,40.3,186.3,211.91,290.04,59.85
4/22/2019,204.44,81.97,58.82,315,39.5,188.47,211.31,290.28,59.96
4/23/2019,207.46,86.6,58.71,315.64,39.83,190.49,213.6,292.95,61.62
4/24/2019,207.3,86.83,58.72,314.33,39.72,191.17,216.01,292.29,61.82
4/25/2019,205.23,85.07,55.14,311.82,39.11,186.91,212.27,292.04,61.25
4/26/2019,204.4,86.55,52.35,310.41,39.68,177.85,208.43,293.38,61.54
4/29/2019,204.4,87.15,51.05,312.72,40.01,179.33,210.17,293.77,61.84
4/30/2019,200.7,86.22,51.04,318.4,38.95,181,210.76,294.06,61.45
5/1/2019,210.67,86.5,50.71,318.9,38.75,180.5,213.11,291.74,60.87
5/2/2019,209.25,87.14,50.55,315.82,38.25,183.19,210.15,291.18,59.68
5/3/2019,211.92,89.26,51.8,315.71,38.8,183.01,212.16,294.01,61.76
5/6/2019,208.48,88.4,51.22,311.57,38.09,179.95,208.25,292.96,60.29
5/7/2019,203,85.2,50.52,307.29,38.53,173.2,204.97,288.28,61.69
5/8/2019,203.16,84.54,50.15,303.39,38.21,174,205.27,287.81,60.33
5/9/2019,200.72,83.78,46.69,304.06,37.58,170.19,198.45,286.79,58.92
5/10/2019,196.9,85.84,46.2,303.96,37.89,168.75,197.07,288.03,59.99
5/13/2019,185.65,83.89,44.76,293.83,36.56,158.4,192.36,280.97,58.4
5/14/2019,188.64,86.2,45.17,302,37.05,162.04,195.86,283.4,59.33
5/15/2019,191.02,86.26,45.62,304.37,37.38,159.58,198.6,284.98,59.86
5/16/2019,190.08,82.81,45.53,297.29,37.38,160.09,196.13,287.63,60.67
5/17/2019,188.89,81.5,44.89,289.89,37,156.64,192.97,285.88,58.38
5/20/2019,183.1,76.7,43.68,272.35,36.97,151.75,184.94,284.03,57.77
5/21/2019,186.56,77.75,44.53,275.33,37.13,154.99,186.89,286.45,58.94
5/22/2019,182.77,69.32,44,269,35.55,152.2,184.04,285.73,59.06
5/23/2019,179.66,68.26,44.53,260.09,35.13,147.32,178.15,282.03,57.33
5/24/2019,178.77,66.27,44.57,255.94,35.14,145.22,179.98,282.82,57.31
5/28/2019,178.23,65.4,43.57,254.48,34.84,143.33,178.15,280.41,58.35
5/29/2019,177.6,65.88,44.23,254.12,34.79,140.34,176.47,278.27,57.86
5/30/2019,178.28,66.59,44.6,256.62,34.82,139.11,179.15,279.04,59.64
5/31/2019,175.03,66.82,44.14,251.64,33.34,135.46,179.07,275.53,58.04
6/3/2019,173.17,66.66,43.46,253.73,33.69,133.78,178.69,274.67,58.75
6/4/2019,179.78,68.45,44.81,265.7,35.72,143,182.79,280.66,60.87
6/5/2019,182.59,67.02,44.53,265.72,35.84,141.23,183.22,282.98,60.93
6/6/2019,185.22,67.59,45.1,272.79,35.19,143.83,183.87,284.75,61.42
6/7/2019,190.15,68.64,46.08,274.87,35.45,145.54,187.64,287.39,62.53
6/10/2019,192.58,70.54,46.76,280.21,36.01,148.43,194.7,288.93,63.16
6/11/2019,194.81,71.24,46.85,283.48,36.2,150.6,193.41,288.84,64.25
6/12/2019,194.15,69.59,46.32,280.19,35.67,146.13,189.13,288.31,59.76
6/13/2019,194.26,69.93,46.7,284.5,36.02,148.26,189.08,289.58,62.15
6/14/2019,192.77,68.72,46.19,265.93,35.66,144.64,184.42,289.31,61.24
6/17/2019,193.87,69.11,46.13,265.97,36.15,144.81,184.18,289.48,60.94
6/18/2019,198.45,71.96,47.37,278.05,36.7,153.07,190.72,292.38,62.87
6/19/2019,197.91,71.83,47.07,277.49,36.78,153.12,191.11,293.09,62.78
6/20/2019,199.37,72.74,47.19,279.05,36.96,154.1,193.09,296,63.04
6/21/2019,198.91,72.98,47.35,273.99,36.93,151.76,191.95,294.34,62.91
6/24/2019,198.55,73.16,47.63,279.2,36.96,152.66,192.53,293.7,62.68
6/25/2019,195.77,72.55,46.85,276.51,37.7,151.48,191.87,290.93,61.76
6/26/2019,199.84,74.95,48.19,281.44,38.13,159.31,196.28,290.5,62.57
6/27/2019,199.65,75.43,47.46,285.71,38.32,163.53,197.42,291.73,65.47
6/28/2019,197.71,76.05,47.87,287.86,38.53,164.23,199.08,293.41,65.77
7/1/2019,201.5,77.52,48.05,300.35,38.76,166.17,203.45,295.5,66.64
7/2/2019,202.52,76.86,48.12,295.33,38.34,162.2,200.67,296.37,66
7/3/2019,204.41,76.63,48.52,284.89,38.16,162.75,199.22,298.8,66.39
7/5/2019,204.33,76.66,48.08,283.17,38.5,160,198.03,298.27,66.18
7/8/2019,200,76.63,47.82,274.96,38.23,157.21,197.03,296.97,66.7
7/9/2019,201.24,76.55,47.75,275.53,38.09,157.31,198.4,297.19,67.2
7/10/2019,203.23,74.36,48.21,274.5,38.1,160.06,200.8,298.68,65.87
7/11/2019,201.75,73.72,48.6,276.06,38.44,166.4,201.19,299.36,66.59
7/12/2019,203.3,74.9,49.92,285.39,39.22,167.7,203.68,300.65,65.87
7/15/2019,205.21,75.43,50.12,288.34,39.36,167.27,205.62,300.72,65.56
7/16/2019,204.32,75.67,49.17,284.13,39.52,167.08,204.68,299.76,65.22
7/17/2019,203.33,75.7,49.39,285.08,39.16,169.83,205.15,297.93,65.28
7/18/2019,205.64,74.37,49.94,289.78,39.12,170.28,205.37,298.9,65.4
7/19/2019,202.59,75,50.27,290,39.48,168.44,207.84,297.14,66.74
7/22/2019,207.17,75.95,51.35,296.15,39.86,171.32,211.05,297.83,66.66
7/23/2019,208.18,74.12,51.75,300.78,40.63,175.66,212.01,299.9,65.94
7/24/2019,208.65,75.87,52.96,303.77,40.88,178.66,219.59,301.31,65.95
7/25/2019,207.08,74.71,52.25,300.39,40.75,173.19,217.72,299.94,65.93
7/26/2019,207.75,75.22,51.59,300.92,40.77,175.07,217.5,301.94,64.64
7/29/2019,209.77,74.97,52.35,301.74,40.68,174.82,216.77,301.46,65.92
7/30/2019,208.6,74.81,51.7,299.56,40.43,175.45,216.14,300.73,65.75
7/31/2019,213.04,73,50.55,289.99,40.34,168.69,213.19,297.39,65.76
8/1/2019,208.43,71.22,49.5,285.34,40.15,164.92,213.99,294.86,66.83
8/2/2019,204.05,71.15,48.68,278.53,39.78,161.19,202.01,292.52,66.63
8/5/2019,193.12,68.8,46.98,267.66,39.01,150.65,194.07,284.09,62.01
8/6/2019,195.04,68,46.95,265.36,39.08,151.84,195.21,287.86,62.8
8/7/2019,199.24,69.4,46.72,270.05,39.39,150.33,195.73,288.32,63.87
8/8/2019,203.43,71.26,47.17,270.98,40.1,158.26,201.92,293.64,64.76
8/9/2019,201.15,71.5,46.04,275.73,39.67,154.18,198,291.66,63.5
8/12/2019,200.6,69.8,45.67,275.74,38.86,151.53,197.71,288.03,60.94
8/13/2019,209.01,72.18,46.84,283.7,39.02,156.05,202.53,292.47,62.19
8/14/2019,202.75,70.88,45.87,271.56,37.19,150.07,195.67,284.07,58.99
8/15/2019,201.69,71.16,45.7,268.64,36.47,149,196.13,284.84,59.26
8/16/2019,206.4,73.28,46.5,273.78,37,159.5,200.35,288.7,61.69
8/19/2019,210.3,74.87,47.23,278.78,37.36,170.95,205.41,292.26,63.07
8/20/2019,210.44,76,46.6,280.37,36.96,167.87,204.94,290.03,63.08
8/21/2019,212.62,76.64,47.15,287.5,37.13,171.23,206.18,292.51,63.87
8/22/2019,212.42,77.15,46.78,287.62,37.26,171.74,205.51,292.3,63.05
8/23/2019,202.75,73.52,44.96,272.13,36.06,162.44,197.45,285.13,60.99
8/26/2019,206.6,72.91,45.64,277.22,36.24,165.34,198.93,288.2,62.24
8/27/2019,204.1,73.97,45.77,275.57,35.9,161.7,198.13,286.45,61.86
8/28/2019,205.53,74.35,45.92,276.06,36.44,161.39,199.01,288.84,62.05
8/29/2019,208.85,76.45,46.87,283.37,36.91,167,204.09,292.6,62.49
8/30/2019,208.74,77.77,47.41,282.64,37.09,167.51,204.86,292.46,62.07
9/3/2019,205.63,75.12,46.98,274.05,36.91,164.17,201,290.65,60.97
9/4/2019,209.19,77.09,48.92,283.02,38.24,168.89,205.92,293.97,62.46
9/5/2019,213.28,78.99,50.06,291.02,38.73,179.74,213.98,297.59,62.83
9/6/2019,213.38,78.84,50.92,291.91,38.78,178.65,213.59,298.06,62.81
9/9/2019,214.16,78.29,51.6,292.61,39.59,180.5,216.24,298.03,62
9/10/2019,216.59,78.71,51.82,294.44,39.58,183.1,213.99,297.97,62.38
9/11/2019,223.46,79.9,52.79,298.01,39.46,184.33,218.16,300.24,63.31
9/12/2019,223.2,79.08,53.01,299.27,39.06,184.27,220,301.35,62.23
9/13/2019,218.75,78.41,52.52,290.1,38.86,181.94,219.52,301.11,63.7
9/16/2019,219.98,78.04,52.2,288.66,37.21,180.21,217.02,300.21,63.44
9/17/2019,220.73,78.69,51.95,288.83,38.28,181.07,217,300.93,65.82
9/18/2019,222.7,78.9,51.74,287.74,38.18,179.98,217.4,301.13,65.75
9/19/2019,220.96,78.23,51.57,290.64,37.78,176.94,218.44,301.14,67.07
9/20/2019,217.96,76.55,50.75,284.26,37.37,172.69,215.73,298.27,66.7
9/23/2019,218.78,77.24,50.9,285.46,37.24,175,215.49,298.35,67.31
9/24/2019,217.68,75.23,49.82,282.31,36.77,172.69,211.66,295.89,65.48
9/25/2019,221.22,77.27,51.02,275.77,37.11,178.23,211.28,297.66,67.1
9/26/2019,219.75,77.35,50.92,276.91,37.61,177.09,213.23,297.09,62.54
9/27/2019,218.82,76.63,50.78,274.14,37.42,171.76,212.17,295.52,58.46
9/30/2019,224.13,76.28,51.53,276.07,37.47,174.33,210.9,297.03,58.01
10/1/2019,224.4,75.47,50.76,274.85,36.11,174,210.72,293.24,56.28
10/2/2019,218.98,73.99,49.39,270.07,34.68,173.04,206.16,288.09,55.91
10/3/2019,220.81,75.65,50.03,274.43,35,181.5,207.77,290.46,57.17
10/4/2019,227.01,77.49,50.92,281.43,34.9,181.97,212.5,294.28,59.32
10/7/2019,227.03,76.34,50.62,276.08,34.65,184.33,213.97,293.05,56.96
10/8/2019,224.49,72.85,49.73,270.33,33.88,177.23,206.65,288.76,56.96
10/9/2019,226.92,74.35,50.4,273.15,34.14,180.63,208.93,290.94,56.2
10/10/2019,229.96,74.97,51.11,274.45,34.73,182.95,212.91,293.33,56.63
10/11/2019,235.9,76.7,51.99,280.91,35.57,185.99,216.33,295.95,56.82
10/14/2019,236,76.3,51.64,281.66,35.5,186.53,215.76,295.91,56.49
10/15/2019,235.32,77.74,52.65,290.32,36.26,196.27,220.53,298.95,55.88
10/16/2019,234.35,78.23,52.45,288.48,36.65,194.21,219.15,298.5,55.01
10/17/2019,235.46,78.97,51.86,289.43,36.3,194.29,217.25,299.2,55.25
10/18/2019,236.31,77.68,51.43,286.95,36.17,190.56,214.96,297.99,55.22
10/21/2019,240.42,78.98,52.13,289.57,35.93,196.19,219.33,299.98,56.34
10/22/2019,240.17,78.47,52.01,287.46,36.31,195.6,219.05,299.01,56.22
10/23/2019,243.18,77.24,51.72,280.32,36.61,195.09,214.58,299.86,55.28
10/24/2019,243.6,78.99,54.76,282.31,35.82,197.5,218.5,300.59,55.89
10/25/2019,246.61,80.17,56.48,289.82,36.74,204.51,223.37,301.63,52.66
10/28/2019,249.1,83.06,56.76,291.55,36.63,206.8,227.65,303.25,53.11
10/29/2019,243.38,81.66,56.34,288.16,38.21,202.92,226.43,303.17,53.29
10/30/2019,243.59,81.44,56.6,290.24,37.91,203,224.79,304.09,51.85
10/31/2019,248.8,80.44,56.53,292.85,37.16,201.02,223.31,303.45,51.79
11/1/2019,255.84,83.58,56.51,296.59,37.97,202.59,227.77,306.02,52.58
11/4/2019,257.4,85.09,57.61,305,38.39,210.5,232.82,307.39,53.06
11/5/2019,257.13,85.46,57.55,314.04,38.23,209.61,234.97,306.94,53.87
11/6/2019,257.24,84.55,57.6,313.16,38.42,207.63,231.52,307.11,53.36
11/7/2019,259.43,89.96,58.05,311.74,38.49,208.34,236.81,308.22,52.63
11/8/2019,260.05,94.07,58.27,313.41,38.67,207.6,233.98,308.92,51.97
11/11/2019,262.25,91.84,58.35,312.75,38.72,208.1,234.6,308.39,52.48
11/12/2019,261.96,90.97,58.2,315.53,38.59,209.95,236.58,308.89,52.97
11/13/2019,264.53,90.47,57.89,313.67,37.36,208.55,235.08,309.19,53.09
11/14/2019,262.61,90.6,57.54,308.97,36.8,209.7,233.16,309.56,52.54
11/15/2019,265.72,90.87,57.96,312.91,36.89,204.39,237.72,311.78,53.36
11/18/2019,266.99,90.48,58.25,311.07,36.62,212.35,236.93,312.03,53.15
11/19/2019,266.29,87.96,58.39,317.7,36.38,207.99,233.96,311.84,54.59
11/20/2019,262.83,85.52,57.9,311.67,35.32,211.18,234.6,310.73,54.32
11/21/2019,262.23,85.11,58.22,316.08,34.67,210,230.42,310.27,53.86
11/22/2019,261.81,84.89,57.61,314.92,35.33,210.82,230.01,311.08,54.38
11/25/2019,266.42,85.29,58.81,319.62,35.81,221.21,234.76,313.32,54.96
11/26/2019,264.95,84.63,58.9,316.27,35.91,217.36,234.13,314.07,55.09
11/27/2019,267.97,84.8,58.51,318.44,36.14,218.24,235.58,315.46,55.62
11/29/2019,267.25,83.55,58.05,316.21,36,216.74,234.84,314.5,55.24
12/2/2019,264.34,82.45,57.71,310.72,35.88,209.1,230.2,311.7,54.49
12/3/2019,259.52,80.58,56.07,306.52,35.53,207.66,224.51,309.46,53.26
12/4/2019,261.74,82.08,56.02,309.72,35.8,209.42,230.35,311.37,54.67
12/5/2019,265.44,82.59,56.08,311.19,35.31,208.68,230.67,311.96,54.41
12/6/2019,270.51,83.82,56.81,316.05,35.54,212.17,234.56,314.79,53.35
12/9/2019,266.9,84.99,56.53,314.38,35.38,212.17,234.59,313.83,53.2
12/10/2019,268.48,84,56.59,315.06,35.1,213.98,235.74,313.6,52.63
12/11/2019,270.9,86.99,57.07,319.72,35.24,217.34,237.85,314.41,53.88
12/12/2019,271.38,89.07,57.55,327.93,36.12,224.21,244.8,316.91,54.63
12/13/2019,275.15,87.83,57.79,315.42,35.65,223.99,244.98,317.33,55.06
12/16/2019,279.94,88.43,57.7,323.13,36.11,225.15,247.88,319.61,56.41
12/17/2019,280.35,88.32,57.3,323.8,36.31,228.29,246.49,319.55,56.02
12/18/2019,279.74,87.98,57.17,327.44,37.32,229.51,246.96,319.61,56.12
12/19/2019,280.03,88.49,57.96,324.1,37.26,235.54,247.81,320.98,57.05
12/20/2019,279.49,88.37,58.91,319,37.26,239.37,250.81,321.2,57.5
12/23/2019,284.02,88.45,59.23,319.53,36.77,238.82,252.25,321.24,57.31
12/24/2019,284.27,88.77,59.41,320.5,36.58,238.62,251.61,321.23,58.04
12/26/2019,289.93,88.4,59.82,317.98,36.48,239.27,253.2,322.87,58.84
12/27/2019,289.77,88.8,59.99,316.53,36.55,236.87,252.16,322.83,57.43
12/30/2019,291.61,88.47,59.6,313.46,36.44,232.32,249.81,321.3,55.66
12/31/2019,293.54,88.23,59.85,316.02,36.6,235.3,249.86,322.08,55.87
1/2/2020,300.42,88.69,60.84,322.39,37.38,239.91,253.81,324.72,57.24
1/3/2020,297.6,87.02,60.1,314.19,36.32,236.08,251.9,322.53,57.02
1/6/2020,299.81,86.51,59.97,313.98,35.84,237.06,249.25,323.74,55.83
1/7/2020,298.25,88.97,58.87,312.64,35.15,239.93,253.85,322.68,56.67
1/8/2020,303,88.71,58.97,308.74,34.65,240.3,252.6,324.62,56.7
1/9/2020,309.6,89.87,59.3,306.26,35.08,243.02,255.9,326.58,56.7
1/10/2020,310.36,90.26,58.94,299.22,34.65,244.32,255.58,325.62,56.5
1/13/2020,317,90.97,59.59,301.18,34.97,251.9,256.11,327.88,57.44
1/14/2020,312.51,90.56,59.43,308.18,35.15,247.3,256.26,327.62,58.78
1/15/2020,311.35,89.67,58.94,303.14,35.15,245.57,255.16,328.25,54.75
1/16/2020,315.25,91.79,59.64,307.05,35.55,248.85,257.18,330.83,53.92
1/17/2020,318.74,95.91,59.6,308.79,35.6,249.1,259.05,331.91,53.52
1/21/2020,316.55,94.6,60.55,308.07,34.99,247.94,260.03,331.39,51.55
1/22/2020,317.62,93,62.73,312.88,34.91,250.05,263.66,331.32,50.56
1/23/2020,319.3,92,65.51,319.65,34.88,253.97,261.8,331.71,52.02
1/24/2020,318.24,89.65,68.56,325.48,34.31,250.48,264.13,328.72,51.94
1/27/2020,308.81,87.05,65.69,309.03,33.41,240.2,251.5,323.51,50.49
1/28/2020,317.8,89.15,67.31,318.31,33.64,247.97,255.6,327.01,51.11
1/29/2020,324.2,88.23,66.33,317.51,33.6,245.54,253.45,326.75,50.9
1/30/2020,323.9,87.78,66.49,315.2,33.33,245.81,247.18,327.93,50.72
1/31/2020,309.57,85.31,63.95,305.16,33.39,236.49,245.12,321.87,49.58
2/3/2020,308.71,86.48,64.42,305.23,33.72,240.33,245.7,323.98,50.24
2/4/2020,318.77,88.93,65.46,311.6,34.37,247.13,252.16,329.06,52.67
2/5/2020,321.48,91.13,67.34,317.38,35.03,250.76,256.74,332.92,53.1
2/6/2020,325.29,90.61,67.09,319.69,34.33,254.25,257.31,333.93,52.65
2/7/2020,320.03,87.42,66.02,315.23,33.63,251.7,255.36,332.06,52.46
2/10/2020,321.48,88.6,66.39,314.2,34.25,263,253.41,334.58,52.75
2/11/2020,319.41,89.82,67.41,320.16,35.01,268.08,263.08,335.29,53.53
2/12/2020,327.1,91.72,67.49,324.7,35.49,272.54,265.02,337.49,56.12
2/13/2020,325.07,90.03,67.44,323.97,35.29,270.8,266.78,337.23,54.61
2/14/2020,325,89.6,67.27,317.77,34.76,289.79,267.2,337.59,55.26
2/18/2020,319,88.03,66.14,310.75,34.42,296.56,262.3,336.78,55.65
2/19/2020,323.56,90.56,67.11,315.35,34.92,315.2,267.53,338.58,57.39
2/20/2020,320.4,89.47,65.45,309.24,35.29,308.47,267,337.04,59.32
2/21/2020,313.08,87.03,64.34,304.5,34.65,294.06,259.05,333.72,50.65
2/24/2020,298.4,83.32,61.76,291.99,33.09,273.29,246.99,322.32,51.21
2/25/2020,288.42,80.42,59.73,282.68,31.75,262.05,241.91,313.01,48.57
2/26/2020,292.48,79.66,59.65,285.88,32.02,267.57,241.66,311.24,46.11
2/27/2020,274,75.98,55.92,273.95,30.71,252.6,230.58,298.54,44.25
2/28/2020,273.58,78.3,55.52,272.62,30.5,270.53,225.86,296.1,45.77
3/2/2020,298.28,80.56,58.18,284.97,31.43,276,232.66,308.9,44.95
3/3/2020,289.95,78.56,55.97,274.25,30.52,265.89,242.13,300.55,44.21
3/4/2020,302,81.8,58.68,285.45,31.53,284,236.22,312.2,45.48
3/5/2020,292.61,79.17,56.96,274.04,30.1,273.29,239.82,301.88,45.47
3/6/2020,288.87,77.47,55.77,269.45,28.69,266.04,232.14,296.87,43.37
3/9/2020,266.36,72.64,50.61,246.23,24.69,245.44,221.5,273.23,39.15
3/10/2020,285.33,78.89,53.85,262.9,27.12,261.08,214.99,288.78,41.08
3/11/2020,275.7,74.62,51.66,245.97,26,246,215.93,274.13,37.23
3/12/2020,249.1,66.88,45.6,218.78,23.04,215.99,193.89,248.17,36.56
3/13/2020,276.02,74.4,53.95,234.22,24.73,240.84,192.43,270.09,35.96
3/16/2020,243.83,64.96,45.32,187.59,21,196.91,194.81,241.51,31.66
3/17/2020,252.1,68.84,50.1,199.51,20.32,217.1,190.39,251.6,32.33
3/18/2020,246,61.19,47.95,168.07,16.86,202.82,179.81,238.93,30.25
3/19/2020,243.84,65,45.77,194.45,17.71,212.78,182.76,240.36,33.37
3/20/2020,229.35,61.25,46.15,192.22,18.14,205.75,187.26,230.31,33.69
3/23/2020,223.28,62.53,49.91,193.67,17.61,211.55,176.31,221.33,33.07
3/24/2020,245.27,65,52.3,212.76,21.11,248.64,201.3,242.58,33.71
3/25/2020,245.29,63.08,51.2,217.55,21.39,245.62,201.65,247.61,34.79
3/26/2020,257.38,68.98,55.21,243.17,22.53,257.24,209.7,260.98,37.52
3/27/2020,247.92,66.59,52.26,230.69,21.38,252.73,204.68,253.41,35.63
3/30/2020,254.4,69.03,55.42,240.11,21.31,265.57,207.69,261.1,36.06
3/31/2020,253.59,67.65,53.94,237.1,20.77,262.7,210.82,256.95,36.06
4/1/2020,240.94,65.9,51.88,224.6,19.25,243.07,199.92,245.76,33.44
4/2/2020,244.71,68.02,54.41,237.07,18.18,255.47,198.87,251.69,35.31
4/3/2020,241.65,65.23,54.13,234.26,17.98,243.91,196.2,248.22,34.38
4/6/2020,261.62,70.95,58.21,252.44,19.52,268.4,210.01,264.35,36.75
4/7/2020,259.45,72.73,58.4,253.27,21.22,259.03,220.91,265.19,37.35
4/8/2020,265.46,73.33,58.98,261.1,23.1,266.95,220.78,273.92,38.9
4/9/2020,267.97,72.43,57.16,254.3,24.05,262.95,224.4,278.06,40.45
4/13/2020,273,73.3,58.7,259.92,23.02,270.32,217.04,275.84,40.61
4/14/2020,286.75,77.55,60.66,267.63,22.96,283.95,228.65,283.78,42.12
4/15/2020,284.43,75.99,58.77,257.44,21.66,280.84,221.6,277.83,40.93
4/16/2020,286.74,76.85,60.79,256,20.86,294.7,229.79,279.14,40.15
